track_id,zero_crossings
119578,69157
108313,51429
107020,62879
003534,27811
046068,28061
142568,50997
108307,40045
126944,75462
118672,36283
108461,54591
000997,104693
105145,92327
114048,27925
128799,20751
110206,32105
049401,73057
046732,22103
145549,48307
056521,32743
056247,30756
064593,48207
099436,106567
146726,27755
052035,24477
066390,18051
046726,66245
114074,78759
043886,85487
148079,26259
081084,46253
006855,34577
113294,119151
021232,66839
001684,53311
148290,70689
064008,30685
107593,90835
108878,36227
035535,60231
131021,59701
073560,75951
114289,72665
113280,35527
038777,53434
051919,51917
092952,26646
060534,101643
003911,21443
072130,55903
141288,41835
062445,45859
117970,49483
040182,66309
047835,41871
066637,3402
003905,25425
024362,58251
138039,59293
062337,39140
115815,55469
132272,123463
058054,192903
114538,19751
148535,30945
116449,53131
052579,45333
145777,40003
122934,58992
143306,40595
010992,59787
144469,27473
014538,36095
129875,36941
042018,24893
003722,39279
134824,37607
036799,55106
145005,45645
042030,83795
075844,43965
058068,36481
000203,34695
040141,56767
127870,56499
107578,27061
104065,39719
009555,45089
152545,71113
076381,19037
004071,50091
110776,72719
073366,26107
007381,55967
132448,24823
004688,69501
126429,39757
121346,72215
028376,93646
061010,37941
001082,42737
133024,69397
063161,39021
073372,27212
083903,36837
088856,65257
063149,53213
064626,101319
129054,37392
126401,45721
139521,34673
062531,45107
066757,52831
056694,64331
029040,70911
122673,35039
143299,37155
126415,48905
140790,29557
074347,43675
062525,32869
052380,53865
097962,75588
072050,57301
024216,50459
074421,56587
129040,26533
017637,61629
148441,26209
126398,52923
141303,70073
097989,100827
118276,23329
129915,64545
097037,51492
001733,81035
085427,41267
133781,48699
118504,56741
146478,100625
049039,95054
134950,72795
093523,25535
038818,62648
075930,141345
129097,36547
108059,78820
152425,65095
001069,88423
112001,40955
083718,63893
038830,78670
133971,30553
112767,57187
074390,72993
074384,40877
127910,41763
011508,43523
038824,49649
014316,75843
149777,71499
124996,42397
094099,84103
131425,76811
097590,39123
137054,58191
055809,125515
073170,17597
107183,87850
132138,44307
138415,41991
085816,61139
056496,100241
144938,64179
044092,77091
126603,43484
120514,42641
087967,53311
111911,50945
108298,78919
029530,42245
146685,27923
014869,13777
136404,62847
118921,21083
048864,35526
056469,27235
068587,30521
108501,67799
081457,18879
073819,23416
130920,12231
047202,81937
019418,63533
060865,78249
060871,72297
039904,70151
118060,25113
127290,47603
097547,98921
032689,41748
150018,38627
130934,26117
148131,52711
120299,17573
080775,92933
128835,13405
052633,144355
040237,80119
052141,15599
123974,28101
143058,51503
137901,38173
108529,96017
072290,90173
055149,93922
108528,112715
137900,63215
143059,18661
123975,62899
038399,74937
040236,42569
052632,74599
080774,102057
109144,21081
106277,100763
019425,53959
118061,21211
036388,35122
068592,56663
120298,43541
148130,60565
108500,91239
148124,36313
056468,42429
000148,58287
060864,82745
130921,53033
127285,54011
087972,44177
048865,39107
118920,21139
126602,48861
144939,70221
056497,33637
029243,92837
085817,76633
068579,54551
132677,33253
108299,42237
087966,37303
120515,58163
132139,73484
107182,49276
111938,86138
097585,29639
055808,77327
073171,20011
100835,37685
138414,24757
000821,22371
068551,53623
037041,142853
125337,24454
024983,61913
127520,24725
031356,52477
115592,29105
037727,81471
116514,25737
127911,44899
074385,63977
149776,44873
091309,73793
014317,91079
075925,109103
038825,111173
083719,92229
112000,18033
134979,20207
129096,30311
075931,143677
098339,82589
074391,76767
110171,15055
039291,32661
133970,37243
116528,37361
107425,35549
118505,34293
133780,26047
085426,57271
051111,10780
048440,37215
058135,80753
038819,62002
001040,84711
093522,31813
134951,55781
113336,58297
118277,21277
097988,30307
017636,81649
152418,80423
070875,34461
001732,97211
048454,84307
129914,91839
139534,35170
140791,29183
126414,31311
021409,40909
133019,50119
024217,21407
129055,29788
064627,88789
069303,86307
029041,33993
056695,16249
119828,41969
139520,36173
126400,50197
061011,26439
126428,57035
149951,54219
133025,29379
001083,43629
115948,31763
073367,28749
097793,120603
127722,32597
132449,32058
001929,18357
071216,83637
046525,22935
104064,68799
140626,34387
012174,132259
127865,28249
110777,76959
004070,53205
042025,83823
066187,36285
105408,77898
042031,72625
107579,19249
080402,51250
127871,44671
144454,30621
129874,24857
014539,62947
090639,54723
148246,43369
145762,34343
145004,30611
134825,37425
042019,57428
131791,41933
114539,27067
011333,47319
133838,34192
144468,31159
010993,49873
143307,47429
122935,60315
113530,48053
116448,33085
108845,47695
062450,66893
120111,53467
066636,11737
061159,61999
030316,14285
124411,32027
115814,49815
138038,61415
024363,63269
003904,24669
141289,62221
072131,44529
003910,22701
060535,74607
064035,69711
120105,75609
112821,112489
035534,68153
073561,34852
131020,30695
108879,30381
148285,40581
107592,17853
092953,32756
051918,47992
123342,50401
036983,31673
113281,36987
038776,83046
092947,37461
036997,34513
028571,22585
006854,22561
054874,51897
138010,67911
081085,49155
025055,28737
064009,66955
001685,45999
067500,57429
052034,35259
012376,97731
148078,31079
139681,5945
126979,46727
099345,81145
114061,85469
056520,55533
010575,77595
046733,45843
119545,22829
106465,172447
110207,31755
146727,49925
099437,124943
074959,30659
064592,72503
092562,40101
108306,49159
098701,133629
054479,23539
006459,72931
142569,48141
114049,51965
051267,52819
105144,35129
108460,49355
086259,23455
119579,48201
126789,37778
087153,78672
127497,19251
108474,54297
103521,44251
051273,17139
078839,76609
057164,58912
048044,32509
095231,86259
096738,63613
107021,64495
003535,33493
141074,56449
053302,20863
122504,62865
060045,84441
026010,106357
124175,27483
043844,47239
116879,29435
089195,47303
120313,39607
119592,36661
120307,53431
099392,93767
046928,47217
122510,31603
085963,31651
093867,110815
016879,39609
027454,25505
013929,43755
089817,32992
100799,73986
080833,63741
073763,12883
135044,62145
133435,47427
071174,62655
037121,91861
085787,77043
057819,47681
109971,22587
073777,37719
087190,47673
138212,59891
038560,94693
076654,42675
113972,53955
029350,89080
071885,17335
020374,76049
064536,48343
064522,60255
144180,65613
082919,80639
011803,102109
107913,126043
028072,49327
133446,44957
067765,29125
112488,35541
081586,41524
044802,74898
096944,56513
082931,52873
135989,19005
016822,101015
067017,22397
137152,18071
033446,46057
012488,25049
075375,41187
109902,51153
123641,36993
133452,42123
036258,41421
123899,42345
016163,79579
006370,56959
114006,51677
110260,72393
128927,92395
098028,56867
087108,31901
054436,50204
116177,40747
062184,89457
142532,25951
129393,38425
042240,49581
062190,76347
110274,30807
123866,93007
059660,108919
000715,32491
049473,26289
131292,71427
057665,30395
155066,11431
113033,30545
092539,22609
030198,104741
055714,42329
107046,39289
045513,46244
113027,71949
058542,70861
006358,59107
069947,70905
089482,84377
069210,28685
095915,86603
132566,23198
142081,104799
130371,100552
129620,80631
108836,37545
126507,41117
069204,38405
061670,95585
110923,53955
025032,134393
140872,32084
014589,30671
049842,29449
135221,116151
049856,27651
079995,27015
068898,37125
111397,48159
148584,38067
149842,58887
086799,47451
138063,64739
085290,38773
115697,89526
027802,38709
089441,32747
131912,28967
129185,14821
064091,23701
054152,32144
014576,68989
067598,75787
040133,53511
044355,39061
111368,134385
116407,22967
149103,44157
003778,52541
004017,60931
050446,54757
040655,42434
127194,51451
117057,59014
019708,53049
084159,28283
029813,62829
123494,25051
114238,19995
145711,61785
025797,54683
148235,62807
129807,78851
087322,53073
098202,18935
120189,77099
027194,64763
095726,22031
145705,89487
068683,59645
036099,45641
047660,36257
029807,51675
127180,34187
107250,48869
120770,87963
038895,46599
029740,84777
092868,93694
153946,41647
152480,41011
050283,51261
043599,33113
081814,45702
025608,128718
134077,34563
079605,32021
135369,72333
026301,21969
038881,31629
007481,85919
131899,63071
121452,42039
004836,95935
073466,55899
128476,53387
106953,65747
123523,50021
084788,54545
135341,111833
085482,46855
056802,26093
121320,38319
127037,35683
125620,24659
067361,36585
071503,57907
007495,76353
125813,30283
114416,35633
048369,65001
072787,54083
062594,26800
109447,31055
084777,59651
144547,45933
010670,86453
119898,47981
110102,48657
012067,33401
054032,29754
096401,87725
114402,23237
150268,21664
014358,57899
003624,60839
134922,40563
143214,60257
125191,51123
092129,37085
129973,104613
045103,17926
111220,84253
125185,40779
122832,29075
011234,161109
047072,53561
134936,35851
108017,25810
024700,71075
109686,56917
118953,37063
053588,48493
073658,43619
036304,60130
057936,52989
122365,33069
025378,27571
126103,65231
044792,44248
127209,65149
072234,42611
105916,31023
070423,58691
067639,90995
120200,74855
126671,118731
011787,40677
115293,80605
131325,25955
111793,17575
091187,48383
071715,88770
122359,80213
027547,55439
067163,68645
026659,41599
130991,37947
137740,79625
087097,24425
137998,33993
011793,61157
068536,57969
114199,65925
011778,79309
146152,64955
091178,34009
088429,74647
105719,4113
019442,69311
052127,44659
087068,84795
106562,36367
052641,118803
040245,46231
116759,22939
091622,15153
069827,71217
082886,17193
016995,33311
069199,60937
141167,75149
118012,34274
107126,50449
141173,71760
130952,42245
043016,50409
044779,66067
082892,25367
069833,48373
009678,58213
082893,31443
044778,49607
098613,48395
130953,34389
107127,9128
055113,84257
147265,109565
090529,37855
069826,96713
000890,42861
091623,54607
043765,49771
116758,33051
053576,32119
141166,70571
069198,35765
016994,16393
052126,51019
040244,39769
146147,57213
106563,81133
087069,21143
014601,53603
146153,51013
040250,31528
011779,96837
009888,32907
143995,97317
105718,49663
088428,63787
091179,55813
130990,15865
026658,92885
114198,96655
068537,70901
011792,36727
097285,58315
087096,23697
131324,22671
013191,26971
095486,173667
011786,42781
000853,43691
115292,80241
122358,34791
071714,59377
017491,73865
027552,58965
091186,44585
121651,11501
007872,44267
105917,35823
127208,32307
150080,22537
128885,54045
126670,74209
064331,90040
120201,21695
067638,98750
057937,78333
060143,118953
118952,40717
109687,80099
053589,50859
024701,84435
044793,27943
126102,65059
054580,68701
122364,14633
111221,39485
045102,17305
108016,25847
134937,61699
047073,30259
115721,44743
017644,67531
134923,62691
122199,36074
057274,19363
115735,82595
