track_id,spectral_rolloff
010983,7231.434153404148
116458,5239.223470178156
139524,3261.7307021280453
126404,4929.368850152498
062534,3775.9497467442875
056691,4648.353043607184
029045,5069.593202338304
039530,3549.6926589126647
083906,2978.368404237964
126362,4377.3616019558485
129051,3361.411280089907
146482,4446.915015612897
010808,5751.199976701685
019192,5886.899617985064
126410,2053.1068169047276
048493,2819.506911581381
067470,2990.9585833272913
034996,2138.2653893561487
127726,3687.0655882939386
107390,2968.2346423651393
073363,3599.858613689095
125657,797.4868443728232
001087,4264.948147023637
072069,4542.873019685325
035444,1957.2898917850928
112789,7179.8410650195765
135336,4311.360916622289
133974,3724.5185834321746
059561,5467.507114306981
075935,7556.986733576201
129092,2428.147601417488
042141,3419.117383417651
091319,4698.693139591793
038821,3960.049459751404
109356,5247.731531413138
004100,3750.0248105785963
086117,4708.09058581647
127915,3267.7010449898494
074381,4051.5479421947507
072928,2215.505138848608
056646,3567.7919604662125
107435,4026.3509303400524
091443,2466.8007835158064
081650,632.7692695221727
117626,2395.314485651869
129910,5525.059645199942
098301,4522.990104267526
048450,1830.0804132273915
001736,3684.3460662156276
019179,2369.3945804185223
145606,5402.832447291344
085436,1336.059362291828
017632,4199.891270498742
134941,5089.4549942901685
148444,4220.87419337297
108060,3437.127218224333
012986,3603.480788228683
125680,1465.4402234991298
048444,5120.048616322134
051115,5357.81233006453
085422,3366.6604323501647
129904,6424.696778476653
117632,3587.9303569483445
022474,2350.899525087007
130702,4531.388220281032
093917,1746.2076696843533
026174,3879.8462008617353
056493,4884.77298887036
045389,3297.80256443953
140583,2788.5498046875
126606,3569.8153821055685
107810,5554.400648926914
107804,5207.807677702604
122474,2985.2380456061487
133579,1230.8898500942576
030702,1122.5453938928156
048861,1419.2399075934354
055830,6572.589748586137
053299,3894.3823639317875
081491,4406.467287047347
068541,4339.023827065986
125333,4440.336336281903
133551,1230.4651813551334
000825,4299.201578839078
133545,2004.3531802856728
038362,1357.6826126558874
137723,4402.76564312645
081485,2159.867006711125
138410,2445.5530664516364
064409,3907.600848421766
073175,1525.859760187065
107186,4253.491475691082
003492,2848.228252791473
010388,1367.8921416598082
030058,2582.019241226798
116706,3175.33143081134
073820,672.5748382733831
052636,2462.179388413573
014663,4155.241024097115
040232,2973.2332993440164
123965,5972.008229408352
000602,1068.1536236444617
123971,3582.876475812113
107179,5973.115698865284
118059,1262.3673666372388
080002,2275.6249093677493
084264,6485.590944931844
050753,6292.541532228828
010377,1872.329525168232
127281,4135.467505658162
031391,1503.144146062935
010439,1425.5280699312548
068582,2038.9595191052783
015541,3308.5157800699553
131385,2313.593394473761
148120,4530.232879567865
091899,3301.5187400150076
108504,4538.710510112074
080758,3846.9741856692285
143061,3440.500471261377
058333,5551.20314312645
082629,3513.8423769214037
060874,4277.471711408788
127295,4779.788215088457
110439,2989.7960187112703
097542,3105.4681826708947
098671,5395.816018797129
130931,1730.7083023673144
143060,3216.6575279147332
130930,1676.592182062065
098670,5683.164395333075
127294,4703.703883708124
110438,2362.856225945246
060875,3845.895128080219
142418,3306.247371375145
039900,3260.256851798144
082628,2202.6401741045534
031390,2128.1649348354117
118070,1515.3053478710785
127280,2657.349048853844
108505,4327.574295787413
148121,4941.336373965191
015540,2137.032804481749
010438,3278.4843002283933
080765,3862.074219506439
128825,5048.120570348753
123970,4839.0253407772625
144733,4937.358319011425
010376,473.07996919781175
037911,1562.716757540182
040541,4840.879061199932
050752,5699.193371478021
080003,2443.5439249202436
118058,1851.2138059633803
107178,6159.063195923703
096675,4880.698140068261
110410,4202.438573992169
141139,2147.075183983469
019420,6100.960242332736
123964,6043.782999642961
009155,2112.2939815654004
040233,2972.189890425609
052637,4181.596498422999
073821,533.4096327943455
116707,3119.912608624613
090589,3142.007425047129
137722,4501.014895036551
038363,718.1981062391242
133544,767.4513531395012
036428,5151.61452407896
030059,5671.080115190502
010389,3984.5918376595127
107187,4143.923999836609
073174,1525.9968917929416
064408,4097.645317484774
032882,5040.984470163863
124992,3341.457744571795
115597,2703.1925878074167
057968,1400.274389138631
067673,4199.691826829977
068540,1895.8892845904338
141878,2926.647523721921
065064,5785.109350793959
142381,5815.007310981071
122475,1827.5951713485185
107805,4807.108570638776
146681,3586.3791657085108
120504,5398.429065707301
055831,6744.580587931409
114879,4244.359462746902
022475,5071.011048071346
126607,4986.260490683005
127519,1138.070586662558
045388,5942.980872063515
125681,1196.2418770845418
118500,5060.0775614530885
085423,3322.835109955945
051114,2650.8106943805674
145607,4876.90412693953
098300,3926.7203134063225
117627,3874.377809599768
052409,5464.262956283888
107434,6080.6484850819315
075908,3644.049143072071
134940,5885.325845598898
011242,3345.1073312427493
017633,4318.948883906975
049029,1663.2522973046573
108049,5263.777348281613
117169,2493.5515885013547
004101,3138.651999570343
109357,4702.32782696311
038820,3164.2234288899363
074380,4947.407703118948
127914,3437.6268285056553
086116,4536.211549267691
045149,5532.392816034658
133975,1278.415094282533
038834,2124.959102196926
091318,4412.546955938952
129093,3908.7926311448664
072068,4679.932773528132
133020,2830.6502977269433
135337,4233.805772821201
112788,8177.770967771172
007391,5124.510376071117
033020,3549.8642782047564
056874,2806.9021556880803
048492,2815.111869735186
007385,3228.687809383472
060478,5249.906674362171
025124,3905.524253697473
107391,4187.257277697763
083913,3455.404627682715
036616,3980.3368234302493
063159,2641.8392455771464
119187,4215.903071073811
129044,2689.5353737674013
088846,4746.3809409440255
146483,4870.190070379067
140794,5343.78160799739
126411,1032.1698606982309
010809,5487.036529328596
029044,4177.924362855279
019187,3568.623863828912
112978,1904.46443137326
056690,2426.9984977704466
126405,4107.320890419249
119193,4160.671154473608
070657,3659.1767373886523
083898,3136.183437167167
121593,4395.071644794083
021587,5437.641726181844
068839,3393.9109288899363
131794,4094.7892120432134
110982,4104.706476127465
100549,5953.280164510312
152569,1542.2010024327071
007554,1382.7214145881671
148519,3442.2267969960303
042020,5953.98904222744
004075,4725.6624134634
110772,5399.463173850783
000213,2087.636537204686
061821,2925.068314058875
114272,2221.044902978667
116465,6793.750605151045
108883,2786.7901200014526
101119,5814.3151127396395
129695,3106.0519643202942
140623,3885.0001588521495
057439,4671.462457185564
114266,2468.0684092613196
000207,2203.108547455945
113284,5366.01250468992
036986,2467.152987479425
061160,5732.36884863962
133632,4491.522840375871
085594,5072.643108323666
126559,689.5879034844597
073564,4078.6655511715726
023353,3060.904022712442
107597,1378.9743374782483
108868,3882.7712623259863
107583,4577.229553364269
024428,2575.8157469003772
061174,5674.941413814388
001680,3364.9257668776627
125722,3303.947770899797
036992,3556.8564937245837
138015,1759.0278784802783
142949,4033.2455522223026
115811,4901.5808436410725
024366,3039.187629150957
101864,3814.499517383266
108840,6239.291474026917
131019,5349.099516333027
144492,458.87739564170215
072134,4266.538573085847
075883,1417.9806071783016
126217,1591.0968854388555
028548,1851.9304102921983
051262,2562.8342064240137
000993,5408.905808167779
125291,5946.800188201975
105141,7098.184395575136
116883,1576.7700478538284
107030,4868.572161236445
108303,3555.2052256305674
096729,1262.2610220698587
057175,4657.535094978457
037859,5124.544289715052
046078,4378.184817285382
006448,3366.0160215160963
085027,1090.7709926897753
074960,3134.3633877428942
054468,5272.693116746082
099368,4545.6125493945765
108471,2680.051105260296
051276,5891.554320439385
134388,3349.7724632068166
056519,2694.5526193963015
140421,1929.1035450804814
080611,2346.1100323453234
004511,2346.536261963457
108459,3391.4461332361057
000777,5196.040307598277
114070,1564.8655374721845
094102,4528.009613815981
142550,4844.887305746514
092573,7338.785832506293
066394,4780.754721691034
005169,1628.2299068300465
116101,694.0791363317531
042236,2011.980563913863
000005,5326.953068354844
046736,4555.94615537993
104277,6389.299390044954
114064,6496.232643924014
103518,3248.9136875967492
118886,2539.119371737239
075317,5003.367344082833
109960,1552.8387153784802
080836,7018.225465849768
073766,6793.658868034711
148082,3777.686566487819
115391,5164.171711861949
071617,5043.489822872289
091085,5849.158537470953
033424,3627.6036379785382
138217,3754.746127737094
067707,4302.823981412055
105196,2148.0327703560033
001482,1141.2347464114544
109974,2665.8722609350793
043869,5534.842157696311
073772,2169.691217896737
011861,6706.633703584915
120316,4183.320153893562
043699,2809.0088457076567
128992,2347.652883847308
044848,644.4699217237122
120470,6058.174349260441
036560,1691.4805684454757
126015,889.6248555201878
120302,3627.753521062935
116868,2206.7449894482875
126773,3032.8842127682715
119583,3159.484664716063
085966,3059.174297873499
057820,4378.929472671379
064542,4825.93942135457
054481,4228.280448174864
139123,3792.4957866358445
043843,3619.504604443019
108498,4935.170157701238
089192,4850.399872464417
062655,3444.4215283316416
120314,1630.9944170533643
060042,5982.5192854073875
122503,1468.1941687645237
026017,4942.712430710205
057822,5737.055781310515
129442,2801.6913918887867
043857,4825.827302512326
099395,4471.603613054669
120300,2540.8180466937356
120466,3988.397202635586
064556,3446.936233414298
126017,744.07791881163
026765,5592.14620568083
033426,3874.6922428713206
091087,6057.033572451421
123147,4385.684660328718
071173,4379.44653641799
133432,2964.9455413464325
135043,4056.2026446490718
073764,3198.581355750145
080834,2797.126447850203
120328,2479.6792737279725
109962,2028.8997635372289
073770,4299.78763730786
137898,4053.879850285631
128760,2077.220772663506
109976,3225.8856574663537
009962,4258.05758544166
138215,4758.030187336862
091093,3526.5415466450427
054442,4454.525268271462
013709,4416.141382951685
142552,3619.909639646172
114072,2047.679284630176
046720,6422.190400232019
086262,5280.0396629386605
004507,2492.697249764356
057639,4571.977724390008
114066,4724.747815762761
049407,5336.815082482088
092565,4196.731219893735
042234,2729.8964283985283
016895,3662.237421179076
083440,1329.8043589580916
057177,4917.151134204348
005157,1821.537451511746
013735,4120.455977530742
108301,4146.142370104328
116881,4087.630769358782
139862,6034.013513145801
127484,4642.004026337732
118674,1624.4891957845177
125293,6304.483204789165
051260,3316.97094556627
125287,6311.55530248475
001443,2427.7143671935514
051274,5337.03191566615
018112,4135.450826182465
139876,2474.1866888413574
089179,6847.616881616154
108473,1606.0083367120933
087154,5103.04439394214
003532,3852.4948792778423
048043,1488.64320596921
118489,5009.430333498742
108842,4036.501345888921
024364,4751.432203415473
115813,4635.318033349874
047199,4261.409240864269
051923,4382.847846577726
126215,1199.5726122933584
072136,4045.97377880519
024370,3379.370192831381
107595,3520.7787877916826
073566,2145.1306899327074
037324,3221.0986479412763
071371,6072.471697842031
085596,3248.6865007443357
036984,1831.631604467225
112198,2907.115857680577
092954,1487.5507003110476
126229,2404.4577472447795
081082,4593.377491709431
138017,2545.4547861396204
036990,2414.0086304560614
001682,4400.129086282436
031999,2440.607601907436
073572,1431.032296911309
035527,3922.395543365124
140621,4690.7772900428445
116467,2095.1623308400253
012173,5735.504590070682
108881,1861.5479082076565
055238,3361.0894874673218
104063,3744.912132033063
145759,5557.65968044999
084111,4380.1083168684745
048269,2937.2421512470996
009553,3377.099042923434
152543,4925.5744951783645
113279,3574.486738235934
000211,3067.514035722066
004077,4819.759675608782
110764,5670.576693010441
119026,4307.474598784856
109235,4731.049884113575
039484,5439.026909554124
006674,4885.1515600793955
066180,4030.295071649884
040147,2267.7310669228536
133803,3066.03335493402
047628,5379.26226480931
090616,1347.2990456424013
129683,3556.6229810648238
030488,3568.732893162703
126598,3028.315021526703
053675,3808.75827544055
003724,2809.691646425464
013537,3745.3451276102087
121591,4178.315724242314
035296,1487.850930873596
145003,3768.0853739530885
084139,2025.2052596703138
011334,3997.344767410196
058052,6694.215833928399
110980,4677.88405532896
087430,2310.682825964611
131796,3815.2716107002807
140609,4406.279568771752
122932,1836.6854856034565
143300,2325.5859375
056686,3788.8513211960203
122675,3447.102770174739
025668,5170.428972665327
126413,935.7450764029873
146481,4953.97941654362
034003,2103.059518198956
072056,5134.1201534404
129046,6532.479369833962
036614,3182.102033761377
083911,2855.0895673216355
029720,4133.950331260876
122107,3904.3877338312063
070655,2212.9661175929514
129052,4016.2092544236543
126407,5633.888644685325
130265,4053.1959917820486
056692,4047.9507481692285
020704,4625.974863145301
032328,3971.3664840119095
007393,4262.87368077072
122649,1612.5383514475213
133022,4297.3562006054235
088878,1892.723589762181
097958,4371.023736586427
097794,5695.623821780742
134981,1723.790454347405
091468,3732.007668020188
127916,4291.860487510876
074382,2489.495145175736
056645,4011.520831822796
038822,3467.853250525667
011268,4999.639481264524
093519,2119.1719497716067
109355,4708.194061774942
004103,3730.94852131342
129091,3455.3785635832205
075936,5684.299322070766
116261,2309.131634724777
110610,3080.5073472901336
115768,2853.265989794809
133977,3940.6594402552205
059562,3288.8339987473373
007378,6190.479478592662
056651,3957.2548284331497
053729,1279.3936815726508
085421,3479.993780361804
118502,3405.3568159675156
117631,4520.913509543232
013325,5385.869420507359
012985,3739.8553613356894
085347,6188.435752626356
134956,3181.0020075043503
017631,4473.393683282097
134942,6723.880281455751
055402,3667.9471681953305
098302,4505.860224677349
001735,5667.827617429561
048453,2730.7948561666185
133793,2847.8620202665084
026605,4115.201942686144
055833,6324.741414860064
127269,5366.512888960835
146683,4923.064008338982
011917,6416.227352222115
048862,5800.004122591499
126605,4526.125845698586
139043,5924.891696873789
022477,3310.6009144794084
055827,7128.589376993909
107185,5851.6687663138055
026639,3245.060372407918
085838,4752.849958849729
112588,3360.5057058179223
113696,3322.92463475203
038361,786.695810993174
133546,1530.0750236008907
138413,3971.299766109121
024748,6723.113999510586
137720,4283.367112728393
025324,3725.12738429512
080001,2621.105418902262
112211,1759.926538445246
010374,1965.8013069749709
123972,4984.636757268707
137907,5291.221735663972
106502,4740.615563425881
128827,5340.109278932271
080773,5009.875403313515
052635,6601.161039014088
000615,464.96230831279
040231,2424.8037986844015
123966,6242.75536769504
019422,1448.5707656068455
097569,4038.9100208474533
093727,2981.6230756196746
114884,4666.568198502755
091130,1581.5996139066126
127296,4479.031152570331
130932,1697.767331152117
126188,3548.132295896172
008261,2167.484263975493
015542,3732.8583212807416
098666,3722.433648970033
031392,2422.7934445693154
015543,3342.3334170458947
105022,8823.042336367158
051301,2363.2565527117167
043063,5357.604159113979
098667,5704.580842128195
130927,4473.618707856003
126189,4003.2606085049306
097540,2733.6259810941124
119379,3494.907147259281
130933,1267.5567556036988
127297,4274.7995058941715
040230,1692.3746618718533
014661,4485.19441233782
052634,2702.8256393420797
073822,716.7254104436968
116704,1950.3477727415764
080772,4137.544100382455
097568,3161.167479335847
013668,3954.3987229915892
142433,3408.6827395410382
019423,3091.9298211825694
010375,1408.9486710883036
006517,3271.255219167231
040542,4840.9123943317045
083509,3067.9393623523433
112210,1609.5195017945186
001278,3016.113960991879
080000,2334.370751613254
080766,5797.55223966402
123973,4671.278982952895
133553,827.2963380039154
068543,3094.069818554234
033221,4451.093224275029
138406,4770.355068593871
044917,2852.1403057828234
131422,3579.9158688758716
026638,3372.2647361844015
107184,5174.380415276973
131436,4612.622108105166
127532,2128.6728719547564
065073,4808.434311610428
137721,3811.368626286978
024749,6909.360385549594
113697,3569.349421021737
085839,3455.3201854182803
029245,4304.808720635151
132117,5125.119176934063
093915,625.0133133230054
120513,5104.753537107862
055826,6849.523727523202
022476,4342.901805165569
127268,4725.053612600455
055832,6772.217402026045
048863,2665.778904890516
057943,4546.833414776578
011916,5820.953544067099
036371,4623.041939236784
141304,4433.7331537304235
134943,5024.817149829348
070873,1029.3321439593822
041310,3712.4624442611657
048452,5754.494173151868
090987,4526.644012380365
087237,6548.995978771301
117630,3486.9778302914406
090993,4031.1222085266822
118503,1733.9399153091113
091455,3776.5668873450813
085420,3628.269668921863
051117,1510.268146210544
145610,5400.147051704105
048446,2292.610614046766
001720,6096.3150083510845
084058,4085.2466556699537
085346,6568.2107347743995
141310,5638.96378473567
115769,1022.2767257394946
094263,2606.566759715777
051659,2812.901839205316
110611,5369.061888232309
088892,3635.917208528999
075937,5839.484441566615
129090,3803.34155443373
053728,4596.896861081526
056650,3799.4678074772464
007379,2554.937068073441
133976,5154.58347075305
056888,2957.0375284420993
031807,1136.8647237788052
015769,6014.05183421282
074383,4620.8538577617455
004102,3292.94801787268
054735,5320.2499637471
093518,2115.3745052890204
038823,4826.1062161115415
065265,3296.6201534404004
034994,3958.9819733067875
048491,2862.8834877102668
007386,3486.836054748015
122648,5028.836903472356
032329,3438.5427806880803
097959,3775.090753745885
088879,4918.6882001341355
133023,6240.174047908207
129053,4708.057226865076
052393,2902.103675233588
070654,3578.125566451566
122106,3725.5605604698376
029721,4394.055770555395
019184,3790.1356408246997
056693,3962.6514579601567
126406,5289.157550572796
126412,1312.134808675319
025669,5979.425242665569
139532,1378.8005187657338
056687,3572.996234229988
145189,1589.9626810914503
036615,6618.9785632069315
131797,3018.718229570101
087431,2607.227224383956
148532,3419.7574341103536
058053,6360.69670143924
057360,3226.394381475116
111335,4656.200736922686
145002,1910.1335568357863
134823,4803.4281082330335
121590,4677.091780233346
003725,2491.6050988514235
141264,6894.603054953766
000204,3256.7426875060514
006675,4492.34990741189
064796,5511.2259937826275
119027,3978.4552611831914
065488,1882.4302838682759
110765,4451.118243488575
042751,2601.6479397632647
139491,2281.343628213352
090617,1592.164371883472
133802,3230.0887176442866
114265,4050.9088380417957
094465,2350.279901269607
145758,7137.673957275957
104062,4619.931217019268
108880,3097.766934636021
116466,987.6023614369678
139485,5924.608145786939
140620,3642.1922581931553
129696,3879.423873441125
004076,4821.736193478892
042023,4250.9507323085845
110771,3581.339725928074
000210,3528.5975338964618
113278,6174.866999146737
125721,5174.173514959334
138016,3002.8060097550347
081083,3933.9377405475407
073573,1363.6945897078017
001683,4502.5045089544665
037325,3733.892448773964
107594,1658.7655183421282
090824,6533.2204584179235
080389,2097.619203409421
092955,4947.86544056337
112199,2923.328004912268
036985,1756.6740406843048
024371,3453.847508972593
101873,4360.098344609314
126214,786.462298333414
074546,3402.462591538573
060533,4684.687398038718
134610,5162.248212278857
076437,4392.515305521317
108843,4734.819445621127
047826,1937.2794035328718
122066,4340.465420466089
047198,4201.29779718315
115812,5200.584974532338
024365,4981.217000357039
087155,5322.445714169006
108472,3052.119208599188
089178,5705.356437748112
051275,4074.2469026428366
125286,6654.117819659948
048042,2987.7861418897655
016880,5866.104884779241
108314,2036.3615456424013
107027,4760.578199771607
003533,4738.029122407917
106339,1690.956906437597
108300,2391.4198280765877
099419,3743.862950442285
005156,1568.1792858309934
057176,4178.642328500194
041714,5329.942770565257
051261,5265.843913390782
105142,6618.66614875823
116880,4814.1947097955335
114067,6011.800104993707
106463,6210.594436089998
042235,3255.258214169007
116116,3891.905461790763
064594,3685.2420107671114
092564,6094.595938768852
094101,2169.0657375580945
029480,3302.1408470490137
006463,3529.6383886492167
142553,3928.3273931445765
121976,592.8219252275368
013708,3551.0687156576782
054443,4318.241200347356
140344,3865.1266925572795
118891,3031.41036243837
139687,877.9158635807997
086263,5258.771815695198
114073,2149.2453371408187
011679,5881.212387616009
077517,1336.8933360766848
109977,2480.596644891315
137899,4533.20628313202
073771,5202.0838053763055
091092,4173.588447363962
078156,2645.506621108879
091086,6583.997858521737
075314,3178.3957072034514
109963,1739.5347506706787
120329,2584.001054475697
080835,6076.210280416183
073765,3643.9492210158064
091938,2186.896097078331
115392,5260.121866389936
133433,1978.9280543486154
071172,5134.986144594693
099394,5447.117667850928
043856,5160.033273364994
119580,4197.932142143929
057823,2066.3048551696634
126016,1659.0891685397332
120467,3992.557757885118
054480,3010.236716178108
026016,5468.825734574391
011862,4405.308063486396
120315,3395.4264134099476
043842,2870.72736912703
108499,5827.59809464493
085791,4519.5374527982185
133437,1696.7446845045024
021999,6254.719989046766
011682,3888.552887175639
035734,3761.299349260441
073761,4431.036154749226
087186,5121.11610276675
075310,2717.2554175427786
023156,3624.4834279386137
091082,6327.133932785873
089815,6994.463075952508
005191,4339.664864595417
096935,5262.966703833027
114936,4065.953371972883
027456,1364.1726185793475
068355,4825.943878244635
127330,3214.234418050319
138210,4593.8611965046475
131552,6085.838199769011
073775,2589.296788009537
126748,3227.2409390407483
087192,3779.0688086996515
075304,3834.7865972659274
109973,1373.1628559801027
091900,2130.077463116044
124177,902.0546897658063
026012,3800.7852151609627
036567,2896.3826150694713
111872,4604.969727318939
064553,5095.588165212287
119584,3428.0259842662413
099390,4641.371186648057
120305,4868.520560722233
108489,5396.492368148945
128759,5982.680490216235
118671,2677.97322055335
014739,3060.862388522332
012348,5091.66848842346
051265,3687.9232526102087
092548,5142.330415730134
154309,4816.523857323538
147413,4996.370304027885
108304,4168.9849120715535
097424,5486.60353375145
053300,2655.0705911941704
003537,3111.798043697957
048046,1401.4984343278713
135091,4545.415659342322
006329,4720.07478910486
051271,3925.1548678581785
103523,2818.7179388413574
108476,1133.420412047347
127495,917.5093011347158
087151,5201.544534578331
057628,1532.6770218096437
114077,4451.439749419505
052036,4508.358276083962
014063,6387.355179790376
092574,997.9830693866189
046043,5184.756642289165
006467,2382.816295225493
000002,6088.3505587057025
064590,4476.982750416908
146725,4728.689738302431
149416,3748.587066863139
149370,5772.9218591393565
110205,2334.642892803544
054335,6592.965521226073
092206,3735.8858396171695
010577,3963.524937463747
114063,6764.165310959252
092951,1386.709970000725
048293,6282.432937917554
136995,2672.4570289841936
107590,3487.2780608539892
148287,3659.852256154386
063770,4019.019746078621
012189,5089.4834771071355
042966,6363.895497222356
085593,3883.1209895229117
001687,3709.1734657908114
039318,3594.845857199826
107584,2653.988102251305
116489,1167.1512757292473
004099,3575.987852349196
006856,2196.803060651102
021231,4184.094549829611
003906,2456.342274960122
115816,5312.729919575426
062452,2968.421270605393
129889,4264.866878116528
098298,6979.888703596288
108847,3466.8373633871515
117967,3543.079246798751
062446,1671.8922657157727
118498,1585.1551737420243
060537,3488.837591831671
003912,1858.3938232232765
139330,3040.944591973608
064989,5061.862265352682
003721,2570.215467812016
131787,1572.6577250556738
121594,4794.490269927624
134827,4415.399146283162
145760,4723.132409186485
015625,5511.908794500435
129876,4392.498651845272
126589,2195.044020956381
137484,5082.336321770914
143305,3369.3625074131005
001644,6495.010725558726
016338,2838.069510404582
094449,4535.549749467467
110985,4869.831461651578
148536,4129.621349426317
046241,3764.616043008085
004072,5148.625505274797
110775,4231.933253352537
108884,1093.956772547928
127867,1819.8806620972814
109542,3127.247756627322
114275,3398.0794522784445
104066,4350.657761364737
145748,4358.966475130511
119745,5226.8728021679235
004066,2381.111912095759
113268,761.048014700551
000200,3811.5270684062743
133027,4273.481827314097
149953,5620.690606420389
073371,1722.7478452182424
074378,4742.9586105169665
061013,1919.3406274206043
028375,2602.206702199119
039278,2706.380567085992
061007,910.4908796173024
032339,4150.737236713312
127720,4440.814813667038
088869,1964.0916607160148
073365,2196.520154555577
131624,6395.386347338545
029719,5101.492699609073
097961,1859.2497009135732
129043,1856.4590040424089
064631,4430.961097108589
124201,3923.6643638522332
060331,6100.276383829154
126416,1799.4796575913574
139536,1264.3554121048435
062526,4077.6609062318735
126402,5559.84640099333
139522,2824.5383986187644
062532,4175.001642709542
053937,4514.775462486687
071228,5475.5716408065455
029043,2305.3350674303942
145199,3010.311773818745
072047,4690.949180231293
147956,4062.406138975493
064625,5058.342895980587
113334,7361.341153386021
093520,2748.143774811193
048442,3031.8100506634282
051113,1370.6808068082946
085424,3590.890609139356
118507,1145.6047690441035
107427,3433.7869822932803
043517,4795.107410528418
107433,3986.569826109847
048456,2350.413337075184
051661,2792.6779749225407
017634,4675.432172401482
134947,4296.616260106022
054719,5020.138556896301
110629,1557.3518615864268
141300,686.2520083450329
038827,4235.762579756381
075927,4635.059501476569
109350,4957.133211281903
014315,4259.087439787471
110167,5059.760651414843
074387,2706.044778151627
127913,3497.6383501305104
112770,4423.815889646172
066783,3214.9856200982767
056640,4258.078505655452
133972,4838.157137302721
074393,2427.497534009489
129094,3958.687044572941
075933,5859.112959505511
017608,3979.1044514029873
050543,4080.5920306145913
038833,3701.4293838819603
067660,3073.610384089369
078998,4260.95554106555
065077,2159.115791763341
138416,2496.9689176696634
137725,4273.840436041586
097587,3061.4286135078305
096699,4448.224354455122
107180,5179.043921862897
037731,4976.018479915893
037725,4887.337654981148
131426,4009.971130512926
116099,1205.4260442869581
065063,6575.77487700305
137719,2747.3431599777305
118922,2987.8110385549594
143098,3426.0941578451275
122472,5458.150728230134
029255,3376.2996664733178
026600,5939.1109499055965
109191,1949.5888565973567
130710,6745.263388649217
022472,2513.181271298579
127278,3724.627000024206
132675,896.4884597695585
056495,4387.6778576745255
126600,3546.65844556627
148132,5926.843195530354
017344,3843.1688206931553
133580,491.16686756815545
060872,3237.319438056739
118063,636.5128177607392
130937,3892.946658388921
097544,3421.9445545483154
127287,2520.327156001888
130923,4405.10790977803
119369,3440.417073882891
047201,4284.982325807271
051305,1109.3929565146461
122499,4991.581340179089
108502,5308.525775812065
092366,4668.116990374855
123977,4577.340175826636
141894,5758.083433784078
118739,2210.808802204176
080004,2593.5166953609123
110417,5227.606215355103
080776,4830.684732190405
052630,4173.794251196346
009152,3573.2460393706497
040234,2253.0924856801043
106274,6758.411465886021
121813,4727.095984084976
072287,3983.1171746405403
040235,4835.6446445403135
052631,4603.501933457591
118738,2755.1591842191124
090570,4591.175800917409
002012,4873.873157899507
123976,5514.3430820645335
008259,3725.9435950188513
061589,5999.628351127465
050754,5859.579262434745
112215,328.26876119529436
080005,2992.5481322012974
047200,3641.1680571164443
