track_id,rms_harmonic_mean,rms_harmonic_var,rms_percussive_mean,rms_percussive_var
000608,0.07088489,0.0001871221,0.06867459,0.0017515941
000615,0.0585239,2.0059959e-05,0.0039143143,1.7847085e-06
000619,0.07368543,0.0017053954,0.024940247,0.0005350097
000620,0.09589345,0.0015370115,0.022671709,0.0002936612
000621,0.13049172,0.0024486147,0.04707608,0.002014188
000625,0.16839887,0.0065456564,0.033505496,0.0012329768
000629,0.0920564,0.00067700597,0.026700985,0.0005009072
000631,0.08906874,0.00029539867,0.025245506,0.00047121148
000633,0.20542777,0.0020016853,0.07108632,0.0006643366
000635,0.21800193,0.002104552,0.069634415,0.0010430365
000664,0.060928967,0.0012465598,0.027985243,0.00089280575
000665,0.11253276,0.0043003215,0.047957838,0.00039840926
000666,0.11382984,0.0004901528,0.04814368,0.0004267758
000667,0.08987723,0.00027438623,0.052910343,0.0005764357
000668,0.106000185,0.0016040116,0.08229473,0.0024792515
000669,0.103369124,0.0016645286,0.08045367,0.0025348503
000672,0.13729863,0.0027968665,0.08870557,0.003154814
000673,0.13279931,0.0026611206,0.08806623,0.0031462535
000674,0.11003829,0.0010895308,0.07156299,0.001882197
000676,0.17422386,0.0021994521,0.07853725,0.0022638363
000677,0.1692571,0.002094496,0.07849511,0.002286419
000679,0.11320712,0.0014909015,0.08440216,0.0025108184
000680,0.14676186,0.0017687452,0.058653243,0.003407957
000681,0.14684905,0.0017709319,0.058996104,0.0033995882
000684,0.12887928,0.0022140392,0.072544694,0.0025206136
000686,0.09330294,0.0014648273,0.093271546,0.009495093
000690,0.2067855,0.0042155986,0.10082352,0.0016755498
000694,0.082041524,0.0008961175,0.08498007,0.00212976
000695,0.13444537,0.0030472607,0.08476114,0.001486778
000696,0.20793068,0.00070705096,0.1687993,0.0021070153
000698,0.18631512,0.0014441763,0.16590154,0.0036800564
000701,0.14458975,0.0023151247,0.15884237,0.0080136005
000702,0.10492441,0.0026537671,0.10394854,0.004102001
000703,0.16131417,0.0024117904,0.13788322,0.005187797
000704,0.2071157,0.0032703357,0.11945159,0.0054450114
000705,0.22693814,0.0037505177,0.119418,0.007247994
000706,0.20532013,0.0033814942,0.12481231,0.0045825546
000707,0.32337263,0.0018071461,0.07245746,0.0019525372
000708,0.18746315,0.0030082616,0.1479786,0.007896116
000709,0.1645532,0.003990003,0.08889768,0.0021541626
000714,0.28969985,0.0022526248,0.03432945,0.00014709475
000715,0.13605148,0.0023291253,0.019430477,6.2835636e-05
000716,0.15763143,0.00032315333,0.04090841,0.00011288457
000717,0.25541937,0.00059366034,0.05061061,0.0020903186
000718,0.1109798,0.00096522184,0.028718244,0.00016993585
000720,0.23633184,0.0025875529,0.11900259,0.0030527867
000734,0.15864205,0.0027664201,0.08474532,0.0039929207
000735,0.05900583,0.0015721155,0.07919131,0.0071798977
000736,0.18264785,0.0037595406,0.13860148,0.004682497
000737,0.074847326,0.006317815,0.12827946,0.023607936
000738,0.12363394,0.0024982549,0.089509174,0.0060410635
000739,0.20031981,0.0010847466,0.09940502,0.002416655
000740,0.29637146,0.0075230342,0.1845794,0.016689159
000741,0.10381605,0.0017753536,0.10503763,0.009251999
000742,0.17259322,0.001665122,0.16921818,0.021319648
000743,0.16718245,0.0027783709,0.10165242,0.004857945
000744,0.062095694,0.001108094,0.08781872,0.007798768
000745,0.08638335,0.0039935648,0.10219252,0.0059040957
000747,0.25971824,0.011286691,0.15310003,0.013650223
000748,0.053831767,0.0020970716,0.10869561,0.0104662655
000749,0.13910258,0.0020454975,0.09302401,0.0039636786
000750,0.046323862,0.0015048687,0.035593715,0.0012585768
000751,0.22121169,0.001989238,0.13156341,0.0043583633
000752,0.08745398,0.00087619096,0.07446407,0.005818249
000753,0.14895661,0.007535843,0.024168395,0.0004411507
000754,0.18114364,0.009206428,0.10884351,0.021985197
000755,0.17366686,0.0015564879,0.12145698,0.001988247
000756,0.06098723,0.0012890826,0.082006454,0.00877552
000757,0.12242228,0.002057434,0.10960872,0.0051110038
000758,0.12023781,0.0045510335,0.09450717,0.0075770346
000759,0.18077168,0.0049747,0.13373086,0.006221897
000760,0.15792465,0.0009660823,0.08485322,0.0021145614
000761,0.071241744,0.0033930526,0.047203142,0.0026221706
000762,0.11791938,0.00062436773,0.060293753,0.00080861663
000763,0.15688781,0.0022750327,0.087590225,0.0034912226
000764,0.09330955,0.0017683806,0.05286778,0.002089501
000765,0.10210589,0.00024174702,0.068569325,0.0006616485
000766,0.105161235,0.0011651336,0.08348541,0.001767572
000767,0.15291181,0.00054503896,0.106949314,0.0006809002
000768,0.09520868,0.000923834,0.10802347,0.0051989914
000769,0.1082732,0.00022532517,0.06362208,0.000575372
000770,0.09110597,0.0012257607,0.0582276,0.0017072218
000771,0.15505378,0.0010598884,0.103604175,0.0017700908
000772,0.07547483,0.00031373688,0.07493397,0.0022388967
000773,0.114897124,0.00083463255,0.06667614,0.0003995961
000774,0.1042272,0.0008393369,0.082796305,0.002383229
000775,0.13273288,0.0021844294,0.11431927,0.005089511
000776,0.14896399,0.001098117,0.08626856,0.0027990367
000777,0.07959332,0.0044199154,0.04395841,0.0016331266
000814,0.11574322,0.0015331928,0.014555585,0.00013045942
000819,0.31827852,0.01521968,0.12422231,0.0030771352
000820,0.24619928,0.002205041,0.113455854,0.002374313
000821,0.110184506,0.0042245565,0.040182594,0.0037236947
000822,0.11133848,0.004748174,0.094044544,0.009482103
000823,0.12982723,0.0025576737,0.053824864,0.0022631837
000824,0.23098384,0.00095740403,0.13295262,0.0005661248
000825,0.3065917,0.00064460427,0.17944486,0.0009863261
000826,0.2889251,0.001702367,0.17022805,0.0020139352
000829,0.310478,0.0011252238,0.17900695,0.000980747
000830,0.29898545,0.0030385442,0.13853149,0.0018130795
000831,0.06083355,0.0008307098,0.020377561,0.00024528027
000832,0.057753406,0.00046014896,0.024937447,0.0004121466
000833,0.053424172,0.0006091504,0.018722853,0.00021798277
000834,0.053906772,0.0006616867,0.012843083,0.000110557405
000835,0.061263897,0.0012257168,0.017306685,0.00026799456
000853,0.1482787,0.0021561626,0.041334786,0.0006645918
000854,0.16467363,0.0006092258,0.15834129,0.006065275
000855,0.13199075,0.0015434525,0.07861549,0.0006011978
000858,0.1008742,0.00033707943,0.083996564,0.00057242997
000861,0.1350799,0.0024222967,0.07542706,0.0006276924
000863,0.12621307,0.0011012879,0.0769345,0.00050004484
000868,0.21874373,0.0016941639,0.031143632,0.00020391901
000878,0.034758013,2.291283e-05,0.022372354,2.2916176e-05
000881,0.08982155,0.0005673707,0.013006688,2.1808757e-05
000889,0.024869574,3.152823e-05,0.009271591,2.675458e-06
000890,0.01914247,1.3977781e-05,0.0044072983,2.5993988e-06
000891,0.019539852,2.9066285e-05,0.005381036,1.8354558e-05
000892,0.24101606,0.001121933,0.057917707,0.001205275
000893,0.023347251,4.444309e-05,0.0045275665,6.9262032e-06
000894,0.23762646,0.0017120903,0.039671388,0.0005173539
000895,0.18969849,0.00048386425,0.035078928,0.00017503033
000896,0.15300223,0.0014984547,0.09120142,0.0014859487
000897,0.14080094,0.0004407913,0.08198328,0.00023855676
000898,0.047558405,0.00019009385,0.007590339,5.13714e-06
000992,0.07708033,0.0072229034,0.04417668,0.0026240433
000993,0.15270227,0.0014417835,0.1086101,0.0025360088
000995,0.22084884,0.00013096971,0.19809258,0.00017686388
000997,0.22458889,0.00079605717,0.15448627,0.00053162425
000998,0.22930123,0.0013311693,0.1783734,0.00063947565
001014,0.23012939,0.002066602,0.088013254,0.0008283241
001015,0.22740385,0.0011557097,0.12820718,0.00091246446
001016,0.2539741,0.0030658962,0.12282233,0.0009941856
001017,0.24972834,0.0016284884,0.10127647,0.0011234313
001018,0.23534954,0.0026585006,0.07146967,0.0016787582
001022,0.055027615,0.0014168675,0.012943339,0.0001239254
001023,0.12608428,0.0009962001,0.04925582,0.0012195241
001028,0.14120452,0.0031890946,0.07413573,0.0017832873
001029,0.1504093,0.0041821445,0.08795897,0.004976332
001039,0.21170487,0.00080395135,0.08924779,0.00054723857
001040,0.25107983,0.0066598696,0.13391387,0.0014853275
001041,0.07267201,0.0001767008,0.028826851,0.00015748484
001042,0.24697581,0.011070488,0.17353949,0.012877716
001043,0.14666691,0.0027798763,0.12238816,0.0037126977
001044,0.17531122,0.003135727,0.09906196,0.0020711073
001045,0.21068864,0.006218643,0.115495704,0.0054090056
001046,0.09374847,0.0049211634,0.06278683,0.004104952
001047,0.15847486,0.008820598,0.08574834,0.0018152359
001048,0.15877916,0.00800402,0.060053114,0.0031641307
001052,0.080421776,0.00031715547,0.039185397,0.0007283494
001058,0.15937047,0.00093568914,0.09257498,0.0015641463
001059,0.10358575,0.0006954425,0.058105964,0.00094996305
001060,0.19389604,0.0018624498,0.12013267,0.001249665
001061,0.101669855,0.001145738,0.084066205,0.00225201
001063,0.114863776,0.0011465575,0.0810596,0.0009119141
001064,0.13794437,0.00043280417,0.09870289,0.00086723996
001066,0.0582611,0.0004936279,0.01893329,0.00015331352
001068,0.09369421,0.0015054325,0.07275867,0.004807377
001069,0.14650738,0.0035783125,0.05255312,0.0011681247
001071,0.045197837,0.00060881424,0.02763817,0.0004107553
001072,0.003277819,4.8739385e-05,0.008427474,0.00013363626
001073,0.14034452,0.0022636396,0.06466731,0.000587268
001075,0.05420073,0.0034726942,0.019902615,0.001990485
001082,0.12588765,0.0050310795,0.026347417,0.0010401958
001083,0.26856455,0.0022396573,0.053894963,0.00017993808
001085,0.17701171,0.007978227,0.1100375,0.0050984654
001086,0.0947847,0.0030711633,0.07533216,0.0020285568
001087,0.27406344,0.008903172,0.1015418,0.0023197357
001088,0.15906759,0.0031094495,0.057308134,0.001960738
001089,0.16348723,0.0051460215,0.037006725,0.00061111944
001093,0.02716033,0.00055620755,0.020167587,0.00026941302
001095,0.03678458,0.0006743863,0.01601173,0.00016557655
001102,0.07228657,0.0018917387,0.03190673,0.0018202147
001105,0.14534706,0.00087104813,0.06718951,0.0009905455
001106,0.14222127,0.0015523682,0.07138186,0.0012895686
001107,0.12093524,0.00069248106,0.088721,0.0021396081
001108,0.15568574,0.0010914245,0.07205491,0.0012618075
001117,0.16658658,0.00083267485,0.06469358,0.0008826063
001118,0.26712343,0.0010342391,0.13888714,0.0016822636
001121,0.30873317,0.0019230314,0.11809819,0.00040886726
001123,0.14932774,0.0012829454,0.06990114,0.0004661228
001125,0.12228871,0.0007096129,0.051742673,0.000977364
001126,0.12291152,0.0006335647,0.08421418,0.0009812348
001130,0.11225651,0.0003932019,0.075987294,0.0010066427
001131,0.06409307,0.0010295082,0.03771525,0.001273432
001138,0.0941799,0.0003743252,0.034066517,0.00037379755
001147,0.10362268,0.00047452233,0.037552744,0.00037034406
001148,0.16477582,0.00033715618,0.08854679,0.00024264968
001149,0.072948724,0.00027468236,0.037168317,0.00068941247
001150,0.1867753,0.0005028038,0.13276069,0.0006558134
001151,0.12006014,0.0032671127,0.045049228,0.00093345094
001152,0.16408148,0.0032634595,0.033209633,0.0005072119
001153,0.18150371,0.00481218,0.06658359,0.0009604566
001154,0.1221157,0.0028482175,0.053339746,0.0010363597
001155,0.07771535,0.0025295743,0.019349888,0.00034879489
001156,0.19707122,0.000692317,0.098513335,0.0017439896
001157,0.193839,0.002710966,0.080286875,0.0011072317
001161,0.2645757,0.0040963963,0.1585119,0.0044378657
001162,0.21448936,0.0007120799,0.14659987,0.0035705774
001165,0.13703428,0.00062545703,0.05596335,0.00041999944
001179,0.20508091,0.0024786582,0.14176501,0.007919551
001183,0.12975596,0.00061774196,0.08101318,0.00097499456
001193,0.14442632,0.002097593,0.03888861,0.0005950242
001195,0.18845557,0.01666777,0.038119763,0.001368195
001196,0.15676512,0.0025605564,0.0578287,0.0007852373
001197,0.11357401,0.003660833,0.04112919,0.0039627766
001199,0.11453878,0.0037630028,0.015173403,0.0001255393
001201,0.23348926,0.0009798924,0.15248477,0.001923493
001202,0.26053113,0.0028369685,0.12042596,0.0022920985
001203,0.23107608,0.0023269255,0.13723311,0.0030447163
001204,0.28536922,0.0032405425,0.13246645,0.0034231944
001249,0.33078203,0.01426833,0.29860076,0.015749017
001259,0.077485375,0.0029677749,0.065617025,0.0042814314
001270,0.13089995,0.0009493236,0.080199406,0.0011816588
001276,0.17364813,0.0016432795,0.08971131,0.0015302681
001277,0.082245,0.0016577215,0.08968344,0.004256412
001278,0.08482428,0.0012751541,0.06254586,0.0016667214
001279,0.21840934,0.00033729174,0.026125588,0.00012454065
001280,0.19135526,0.000737617,0.072812386,0.000484525
001289,0.2079844,0.00077769434,0.07447354,0.00025155343
001290,0.2070217,0.0011112264,0.0766205,0.0008711484
001292,0.17427608,0.0012887481,0.0870839,0.0013537395
001298,0.17176948,0.0030621274,0.09031954,0.0012405844
001311,0.17056784,0.0025657304,0.05071016,0.0013597084
001339,0.046865284,0.00042320235,0.017359033,0.00031734633
001354,0.24157034,0.0038819774,0.11811921,0.0015168745
001356,0.07311448,0.0014553223,0.066842996,0.0014780385
001358,0.15362166,0.0011495573,0.09929976,0.0034982928
001360,0.14319533,0.0013172126,0.12696236,0.0063943258
001361,0.22665785,0.0026610834,0.1385045,0.0032688621
001363,0.21518996,0.0012664561,0.10568937,0.0019003837
001366,0.22391443,0.0025505829,0.104847625,0.002199915
001382,0.22296956,0.0032711471,0.100544594,0.0015661222
001383,0.23790759,0.0013513269,0.09480364,0.0009428869
001413,0.21470386,0.00215955,0.07813884,0.0010353581
001416,0.19328718,0.0012069668,0.1008662,0.00065656606
001417,0.10366547,0.000931388,0.059284676,0.0010573501
001418,0.11869883,0.0007736621,0.06489064,0.0008222577
001419,0.12216991,0.0008875923,0.0626981,0.0009669105
001427,0.092789575,0.00022188642,0.032583106,0.00016896086
001443,0.21895221,0.0012956987,0.056517504,0.0005166823
001450,0.17009124,0.0009886436,0.13442338,0.0030432055
001451,0.20477858,0.0072570695,0.074470714,0.002942332
001481,0.08472879,0.00035908754,0.026580142,0.00016229202
001482,0.256486,0.011367639,0.048458736,0.001555168
001483,0.035630733,2.9816283e-05,0.026306732,3.1204036e-05
001485,0.041920338,1.9444751e-05,0.03169065,1.6790455e-05
001498,0.0273168,0.0002351346,0.01292211,0.00015285055
001510,0.019860974,0.00028146358,0.011666148,0.00012018292
001526,0.2137111,0.0030104637,0.1236573,0.004168363
001528,0.14774927,0.004067686,0.1232327,0.0028651704
001534,0.21198949,0.0019316095,0.12879397,0.00343002
001544,0.04061835,0.0015792515,0.0007907477,2.3944705e-07
001545,0.058321044,0.00046954688,0.010533412,0.00010829648
001547,0.09816314,0.0048475997,0.047247544,0.0013085454
001548,0.12804997,0.0009408335,0.02473265,0.00012670836
001550,0.078595996,0.0009489926,0.0129728755,7.554604e-05
001551,0.19922861,0.0035425513,0.034402598,0.00011823821
001552,0.10826429,0.00076783274,0.04048982,0.0004396797
001553,0.11641858,0.00069062965,0.020621413,6.838337e-05
001554,0.10154081,0.0008884741,0.02451677,0.00013530346
001555,0.18724,0.0047850413,0.03198144,0.0006664173
001556,0.09011588,0.00015184029,0.032144025,5.3914053e-05
001559,0.27585176,0.013206101,0.102539584,0.006491737
001607,0.09938952,0.0003998169,0.100771524,0.0025655245
001634,0.18228616,0.0032440603,0.09049523,0.0028713048
001635,0.10291257,0.008759287,0.13429618,0.009659342
001638,0.16355881,0.00643879,0.070287764,0.0016664212
001640,0.16022147,0.029978314,0.111094244,0.00914322
001642,0.074103095,0.0010900527,0.05965144,0.001583276
001644,0.17028157,0.001975591,0.08972801,0.0016796006
001649,0.21626438,0.00035283162,0.109551445,0.0013578695
001652,0.15257259,0.00063613825,0.10080426,0.0006956465
001661,0.1701243,0.001135733,0.12975842,0.001879915
001663,0.09005958,0.00014192455,0.039770905,0.0003043805
001666,0.08592999,0.00042060934,0.038832247,0.000977737
001671,0.03299285,0.00010833202,0.016171988,0.00021131377
001673,0.018952128,6.2201645e-05,0.007983738,0.00011312239
001674,0.025302736,3.6579062e-05,0.009430137,0.0003182681
001677,0.06322055,0.00020382469,0.03645209,0.00037703436
001678,0.0789106,0.0013242646,0.022741668,0.00012356236
001680,0.11474111,0.0014655734,0.025209216,0.00039853345
001681,0.12470035,0.0019757657,0.049295954,0.00094606046
001682,0.10426157,0.0013727357,0.05623807,0.0015524507
001683,0.11588655,0.0018892583,0.04632759,0.001294563
001684,0.15416108,0.0038179974,0.06876104,0.0020011398
001685,0.08488061,0.0023007027,0.025179714,0.00082969794
001686,0.12282829,0.0015058119,0.03363558,0.00029725477
001687,0.09719802,0.0022320133,0.03181074,0.00065970136
001688,0.13956396,0.0019839325,0.062594056,0.0015070791
001689,0.11067822,0.0015662832,0.03333238,0.00047786368
001701,0.08453966,0.0025309706,0.014850141,0.00013396628
001702,0.12048006,0.00055564084,0.040547486,0.000364431
001703,0.05143377,0.0006338488,0.012082499,0.0002238063
001704,0.097370006,0.0016480042,0.021025559,0.00079135486
001705,0.1356406,0.0029892253,0.024114884,0.00071670266
001706,0.16612293,0.00073632423,0.111386985,0.0013915258
001720,0.0858722,0.00048193173,0.035321437,0.00025374183
001730,0.23289335,0.003296546,0.13269074,0.005797561
001732,0.14316754,0.00064055744,0.051689338,0.0008444519
001733,0.2417419,0.0019415729,0.119708896,0.004389888
001734,0.04292059,6.236534e-05,0.02521456,9.489485e-05
001735,0.18825357,0.0006322217,0.08270303,0.000589207
001736,0.08708753,0.00021327789,0.031266898,0.00028098506
001738,0.056451842,0.0007324297,0.057641037,0.0021241398
001739,0.051466256,7.33296e-05,0.016898103,0.00012370649
001783,0.17467687,0.0026180518,0.102916084,0.0012695588
001793,0.13304782,0.004508867,0.071376726,0.0032191921
001797,0.06897637,0.00080325105,0.034174304,0.00068876025
001799,0.1851183,0.0010287027,0.07874294,0.0021108722
001804,0.17172962,0.00349674,0.14071783,0.004851099
001810,0.16520864,0.0013722135,0.10480639,0.0026062047
001822,0.06462207,0.000633806,0.027662158,0.00025478625
001831,0.04703936,0.0002739406,0.039159127,0.000984939
001836,0.28775734,0.002435166,0.14209613,0.0027316257
001837,0.26893413,0.0017854723,0.1174543,0.0023317155
001883,0.11432283,0.0004885858,0.06753314,0.0005539098
001884,0.11484162,0.0007061071,0.060554784,0.00094902987
001888,0.15156263,0.0006858709,0.059919488,0.000459433
001889,0.11293844,0.0013130145,0.06982469,0.00070593343
001890,0.117044486,0.00031039907,0.047872975,0.00022629483
001891,0.1341137,0.0007137325,0.052408732,0.0005928012
001893,0.06545024,0.00043700213,0.017632874,0.00026791447
001894,0.12821501,0.0030683358,0.026460446,0.00033928538
001896,0.05933393,0.0006129202,0.035389494,0.0010485492
001898,0.17665921,0.0011940335,0.10715715,0.0020961696
001899,0.25186884,0.0014291756,0.0997257,0.0017389613
001900,0.2044267,0.001982342,0.085535474,0.0016997774
001901,0.279019,0.0052848426,0.08610465,0.002299386
001916,0.18474098,0.0011288107,0.06674797,0.0016946802
001924,0.26914996,0.0013019535,0.07725148,0.0016637325
001925,0.2299055,0.0016370934,0.0597116,0.0018278573
001926,0.19943358,0.001890118,0.044335227,0.00047021685
001929,0.31980622,0.0039141783,0.04018417,0.00040318674
001930,0.18011895,0.004221692,0.07390057,0.0016929212
001940,0.151529,0.0028093953,0.12138028,0.0046432912
001941,0.19395284,0.0019020641,0.12680206,0.0040655397
001944,0.15593866,0.0010127358,0.14546157,0.003568687
001963,0.044884805,0.00020057637,0.023289666,0.00026166046
001964,0.065910295,0.0013033691,0.023428414,0.0007204959
001965,0.0667133,0.001041,0.021631446,0.0003261415
001966,0.06477062,0.00067450746,0.016968902,0.00023665874
001967,0.04381651,0.00024121728,0.013678236,0.0001283799
001995,0.0453248,0.0003612994,0.024161844,0.0004544646
001996,0.13201182,0.0011048113,0.093568385,0.0006752984
002012,0.16960566,0.00079568045,0.12889205,0.0016014067
002096,0.37140584,0.0025653897,0.030294465,0.00013129112
002097,0.15168045,0.003847512,0.035285573,0.0004655674
002099,0.1829253,0.0031561977,0.071658745,0.0012714829
002125,0.1711578,0.0006513026,0.15001068,0.0010583833
003263,0.13027601,0.0055952347,0.0042975806,5.3965985e-05
003264,0.10115407,0.0017985766,0.0046950877,3.6109588e-05
003265,0.12181017,0.0028437956,0.004459702,2.4949055e-05
003266,0.036292017,0.00010597406,0.006335628,5.5008506e-05
003268,0.023676557,0.00024709952,0.018561924,0.0002236231
003270,0.07945473,0.0007518094,0.011528696,9.564488e-05
003271,0.045320287,0.00044971542,0.006749968,3.7547725e-05
003272,0.09136265,0.0037901418,0.014041348,0.0002175549
003273,0.06006876,0.00066835276,0.009905072,0.00013537497
003274,0.08930165,0.0015936226,0.011233335,3.3853645e-05
003401,0.043186307,0.00022952535,0.027459253,0.00021241036
003446,0.054252915,0.0006952591,0.026011638,0.0003748855
003449,0.03253863,0.00072830025,0.022576874,0.00042426412
003450,0.04194069,0.0030268761,0.01577043,0.00018782585
003452,0.07418594,0.0011578082,0.071486816,0.003780843
003453,0.040470976,0.0004497594,0.04979554,0.0026411873
003454,0.07001307,0.0008455116,0.05312111,0.00218829
003455,0.06106934,0.00075135974,0.051205494,0.002851399
003458,0.063571446,0.00015728033,0.0642967,0.0039538615
003459,0.13261828,0.0020671212,0.04918733,0.00087004865
003460,0.03482229,0.00028819538,0.020120224,0.00037122483
003461,0.14574385,0.0027977664,0.065228894,0.0019982064
003462,0.15120082,0.002602077,0.041636206,0.0006715366
003463,0.19691709,0.0029918246,0.06448009,0.00072514033
003464,0.11544973,0.0048866337,0.024254862,0.0004127191
003465,0.1338541,0.004742674,0.052102603,0.001749279
003467,0.15414883,0.0020515167,0.05599498,0.0012491535
003468,0.1391443,0.0017298766,0.06102272,0.0010155997
003469,0.10227065,0.0013348494,0.03222347,0.0003519734
003470,0.09369232,0.0018273086,0.04724212,0.0007489628
003472,0.08710119,0.0004366496,0.044878896,0.0009388985
003473,0.091757536,0.0011239502,0.04574949,0.0007428843
003475,0.117368884,0.0009783513,0.046566043,0.00047845318
003476,0.101748765,0.00086227624,0.03475166,0.00034959972
003477,0.12193163,0.0022175591,0.041300315,0.00061180623
003478,0.08742891,0.001522225,0.034403548,0.00051552715
003479,0.096621655,0.0009037927,0.04094992,0.00067778537
003489,0.10864811,0.0021745944,0.06311074,0.0026745198
003490,0.07135383,0.0007857988,0.021804588,0.00023570255
003491,0.1370812,0.0013290979,0.059261076,0.002304371
003492,0.053052455,0.00091756304,0.014439495,0.00016810377
003493,0.12860617,0.0010101567,0.06479264,0.0021522155
003495,0.09258416,0.001383324,0.02594211,0.0007451773
003497,0.11859724,0.00033978626,0.056280833,0.0011329824
003499,0.11551565,0.0008042547,0.049261395,0.0012920643
003501,0.110521205,0.0006440761,0.052083906,0.0007372147
003502,0.120239235,0.0014362844,0.053038783,0.0010259758
003503,0.05810223,0.0018598544,0.028214483,0.00042689894
003504,0.08927562,0.0020169227,0.048518132,0.0010676129
003505,0.13224694,0.0010311257,0.057996135,0.0002786355
003514,0.062395733,0.00037818516,0.05109281,0.0014001357
003515,0.07333704,0.00032911458,0.04940157,0.0011002624
003516,0.04886632,0.00032027232,0.03252041,0.0004398219
003517,0.07062229,0.00046680972,0.03213711,0.0005788683
003518,0.033962544,0.00062409154,0.014070592,0.00044354014
003519,0.06610184,0.00030291642,0.043254983,0.00094792293
003520,0.07061068,0.00056300487,0.04383984,0.00087116734
003521,0.0710039,0.00031086284,0.044420082,0.00061432546
003522,0.09072165,0.0010101154,0.04491943,0.00037017296
003532,0.05057369,0.00041606263,0.017525675,0.00057729956
003533,0.04811839,0.00033263763,0.03707176,0.0016915764
003534,0.088676505,0.0017952191,0.018743392,0.0003350519
003535,0.058038075,0.0010120954,0.019222928,0.0008776492
